"","x","y","na.x","size","vertex.names","xend","yend","na.y"
"149",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.8688026091745,0.293249336504907,FALSE
"150",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.846411291739543,0.414732677446056,FALSE
"151",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.274758392753096,0.312969557659764,FALSE
"152",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.357799000034154,0.46985362703527,FALSE
"153",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.325060328901302,0.688534986419114,FALSE
"154",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.337309768628696,0.524564819244131,FALSE
"155",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.474544898828045,0.640716125218343,FALSE
"156",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.547461983350441,0.677553075157121,FALSE
"157",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.689828065220617,0.478852834213884,FALSE
"158",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.756761521353248,0.353727429626564,FALSE
"159",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.331634920849322,0.579935221252755,FALSE
"160",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.318333520691468,0.346694815043109,FALSE
"161",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.335824698657038,0.231206119084791,FALSE
"162",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.337335918006055,0.29271605209781,FALSE
"163",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.804761896010803,0.218876684978551,FALSE
"164",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.838405914611154,0.495785655237789,FALSE
"165",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.727782461987988,0.560317131283611,FALSE
"166",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.453833680451714,0.705974921665529,FALSE
"167",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.707680258121591,0.702372333567029,FALSE
"168",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.480230189449927,0.769009181261516,FALSE
"169",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.431634466369745,0.579629372639282,FALSE
"170",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.805010276385614,0.630640710253542,FALSE
"171",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.756322686546328,0.666578659175273,FALSE
"172",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.706757403291462,0.745492372853174,FALSE
"173",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.577845518045107,0.766921618277226,FALSE
"174",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.746203902447097,0.715239125445198,FALSE
"175",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.794361876291199,0.768812679319596,FALSE
"176",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.492918361377059,0.325235975758731,FALSE
"177",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.572934926925712,0.397244097154177,FALSE
"178",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.433433233581902,0.354571483750405,FALSE
"179",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.345150781205914,0.618531727710607,FALSE
"180",0.588261300134886,0.435463145163384,FALSE,79,"SenJohnMcCain",0.304567570078099,0.264572717805338,FALSE
